3.331100015202537e-05
3.262999962316826e-05
3.0656000490125734e-05
3.0034000701562036e-05
2.985599985549925e-05
2.4848999601090327e-05
2.4345999918296002e-05
2.4406999727943912e-05
2.4885999664547853e-05
2.477100042597158e-05
2.526099979149876e-05
2.5270000151067507e-05
2.534200029913336e-05
2.5282999558839947e-05
2.5253999410779215e-05
2.524899991840357e-05
2.545200004533399e-05
2.501600010873517e-05
2.5198000003001653e-05
2.5605999326216988e-05
2.5493000066489913e-05
2.433400004520081e-05
2.4790999304968864e-05
2.1348000700527336e-05
2.1476000256370753e-05
